ID,latitude,longitude,location
3619,48.86872346,2.33000278,74683
3620,45.4632789,9.2198225,93036
3621,40.60112778,-73.57379063,11543
3622,45.455702,9.169072,93036
3623,40.64619254,-74.09671747,46
3624,33.449991,-111.976123,843
3625,40.86913422,-74.13070265,46
3626,33.49895283,-112.0685184,843
3627,41.99206927,12.35415463,2226
3628,41.945154,-87.655281,2501
3629,42.07451427,12.57524126,2226
3630,41.94345199,12.46845245,2226
3631,41.86243388,-87.61420727,2501
3632,34.26081661,-118.5784006,2333
3633,34.043029,-118.253251,2333
3634,45.57138865,9.046756599,93036
3635,40.52212814,-73.76018891,861
3636,40.735974,-73.814692,11543
3637,41.8525252,-87.6124263,2501
3638,40.02370298,-75.19629836,13556
3639,39.954305,-75.162717,13556
3640,33.4977808,-112.0697308,843
3641,40.6700862,-73.8012445,11543
3642,41.8525252,-87.6124263,2501
3643,41.8867988,-87.6290924,2501
3644,33.38586827,-111.8553109,843
3645,48.881955,2.286332,74683
3646,33.46244023,-111.9445977,843
3647,-23.50295173,-46.5764308,209
3648,40.87863,-73.917617,861
3649,34.033278,-118.263615,2333
3650,41.71323099,12.60112579,2226
3651,48.837074,2.351598,74683
3652,41.76375591,-87.48661516,2501
3653,41.881285,-87.623644,2501
3654,40.05816482,-75.1834774,13556
3655,39.7957136,-75.26526898,13556
3656,40.88916723,-74.10968097,46
3657,33.81598815,-111.8336272,843
3658,42.13537399,12.37569342,2226
3659,40.6729895,-73.98476601,861
3660,39.76060771,-75.1018968,13556
3661,40.81067462,-73.88056675,861
3662,40.94637645,-74.0671637,46
3663,41.89154388,-87.60746956,2501
3664,48.863842,2.345624,74683
3665,33.61005883,-112.1724914,843
3666,39.9423201,-75.1506233,13556
3667,48.8416468,2.2996678,74683
3668,40.85563959,-73.86951101,46
3669,45.31345704,9.315873946,93036
3670,33.9997421,-118.477329,2333
3671,40.688018,-73.943355,861
3672,34.24045504,-118.5293055,2333
3673,40.05325566,-75.31566789,13556
3674,45.46633,9.198034,93036
3675,40.80145091,-73.91245874,11543
3676,45.37516234,9.075758978,93036
3677,45.5754003,9.320651882,93036
3678,42.05439527,12.361323,2226
3679,48.897209,2.357853,74683
3680,41.7650922,-87.73389179,2501
3681,48.97957264,2.234027235,74683
3682,45.45914,9.18278,93036
3683,33.550679,-112.051035,843
3684,41.914669,12.496628,2226
3685,40.57762809,-73.89271507,46
3686,45.37415707,9.088114584,93036
3687,33.32301563,-112.1706303,843
3688,40.6233265,-74.0281723,861
3689,40.60140553,-74.12173953,46
3690,45.4511277,9.2113673,93036
3691,41.92631441,12.57562644,2226
3692,40.61564413,-74.1141659,46
3693,45.4689447,9.1714623,93036
3694,40.64512192,-73.78349304,11543
3695,40.87994296,-73.98131829,11543
3696,48.8491333,2.345594,74683
3697,41.97467869,-87.90624619,2501
3698,48.861543,2.333535,74683
3699,33.36675644,-111.8969046,843
3700,41.9777734,-87.90611744,2501
3701,41.85801973,12.35071026,2226
3702,39.94395467,-75.18375635,13556
3703,48.75281118,2.185630913,74683
3704,-23.37913861,-46.75005267,209
3705,-23.60673928,-46.66987896,209
3706,40.90148017,-73.85467602,46
3707,48.841547,2.368274,74683
3708,42.00670102,-87.51553987,2501
3709,45.57048916,9.276754164,93036
3710,45.56954236,9.28672586,93036
3711,40.70536767,-73.99605274,46
3712,33.4977808,-112.0697308,843
3713,40.06824895,-75.26186039,13556
3714,39.95614307,-75.15332638,13556
3715,45.4553477,9.1855162,93036
3716,-23.74779076,-46.79578485,209
3717,41.76574932,12.34314402,2226
3718,40.00628478,-75.05169348,13556
3719,45.4512619,9.172942,93036
3720,34.14805949,-118.3569284,2333
3721,34.07399055,-118.3765698,2333
3722,-23.4753691,-46.53597792,209
3723,40.86174396,-74.11234293,46
3724,42.00074129,-87.51669331,2501
3725,48.86059281,2.33828545,74683
3726,42.03673722,-87.50885994,2501
3727,39.86148951,-75.30709728,13556
3728,45.57543725,9.052100654,93036
3729,42.02942431,-87.72577297,2501
3730,48.873308,2.3209404,74683
3731,40.0231783,-75.2195727,13556
3732,33.46597022,-112.1044476,843
3733,40.82545431,-73.85562968,861
3734,41.77809632,-87.78767546,2501
3735,45.4576188,9.1686676,93036
3736,40.0678858,-75.26922677,13556
3737,40.86824814,-74.02465393,11543
3738,34.0926666,-118.3091625,2333
3739,40.7192899,-73.9617113,861
3740,48.75142312,2.20970517,74683
3741,45.46211727,9.18967724,93036
3742,40.71356548,-73.97236347,46
3743,-23.63886305,-46.59675121,209
3744,40.744867,-73.902689,11543
3745,-23.5600662,-46.6675962,209
3746,34.23075141,-118.5511065,2333
3747,40.63340789,-73.87336963,46
3748,48.76757574,2.462623934,74683
3749,45.59175959,9.115411858,93036
3750,39.90245068,-75.16953923,13556
3751,34.098558,-118.258059,2333
3752,40.78020979,-73.87461569,861
3753,40.66149879,-73.97472382,861
3754,40.729636,-73.875007,11543
3755,45.47781,9.190862,93036
3756,40.08078548,-75.03956302,13556
3757,40.73892889,-74.14186484,861
3758,-23.58904229,-46.66082382,209
3759,33.92977665,-118.3683729,2333
3760,45.45537447,9.1856432,93036
3761,40.82299851,-73.8660858,861
3762,40.85018052,-74.02093759,11543
3763,45.468475,9.19867337,93036
3764,41.99779433,-87.73416864,2501
3765,41.86189054,-87.61676073,2501
3766,48.8631521,2.3135,74683
3767,48.83853741,2.31815815,74683
3768,41.827838,12.481897,2226
3769,45.4814219,9.200552,93036
3770,41.9376077,-87.6488295,2501
3771,34.10114,-118.3281744,2333
3772,40.25188627,-75.15800345,13556
3773,39.95311727,-75.13878107,13556
3774,41.9777734,-87.90611744,2501
3775,39.79732406,-75.30432995,13556
3776,-23.38558358,-46.54846031,209
3777,42.0017987,12.3509564,2226
3778,48.734662,2.464844131,74683
3779,34.07569681,-118.441034,2333
3780,34.04986283,-118.4629707,2333
3781,39.95311727,-75.13878107,13556
3782,34.0496,-118.261,2333
3783,41.96542723,-87.67225833,2501
3784,48.8468411,2.33596802,74683
3785,40.85121557,-73.95206451,46
3786,41.86892167,-87.61635304,2501
3787,40.7211233,-74.07157009,46
3788,48.98709296,2.47277947,74683
3789,33.31266825,-111.9492398,843
3790,40.73326,-73.9570619,861
3791,-23.49186298,-46.6273284,209
3792,45.38991423,9.090706682,93036
3793,40.56891076,-74.12588093,861
3794,33.48583996,-111.998384,843
3795,45.44473,9.211302,93036
3796,40.6557109,-73.7727883,11543
3797,39.9433731,-75.1568688,13556
3798,40.18591281,-75.26384938,13556
3799,-23.49832452,-46.7914276,209
3800,40.746277,-73.898193,11543
3801,41.8891213,-87.6380945,2501
3802,33.591839,-111.976408,843
3803,40.52702019,-73.66912403,11543
3804,45.4637931,9.195976,93036
3805,48.95964709,2.54550072,74683
3806,40.04660675,-75.0972041,13556
3807,41.99795081,-87.54236108,2501
3808,41.900314,12.427467,2226
3809,-23.60444864,-46.67524338,209
3810,42.01873736,12.60054372,2226
3811,45.4539436,9.1589241,93036
3812,42.1176814,-87.79099547,2501
3813,41.79680727,12.36267893,2226
3814,40.681244,-73.965321,861
3815,41.8903774,12.5246367,2226
3816,40.07718991,-75.08056387,13556
3817,-23.50916381,-46.45509654,209
3818,40.80839012,-73.81534061,861
3819,40.19503345,-75.21108821,13556
3820,41.7429545,-87.76436211,2501
3821,45.4114093,9.32387283,93036
3822,40.7243,-73.9511,861
3823,33.44736851,-112.0728958,843
3824,42.04347625,12.58404918,2226
3825,34.055948,-118.240105,2333
3826,45.4852664,9.2033264,93036
3827,48.8582914,2.32835,74683
3828,40.041229,-75.141372,13556
3829,48.8447,2.305765,74683
3830,45.34106416,9.335913865,93036
3831,40.648582,-73.792661,11543
3832,34.14651841,-118.4066154,2333
3833,39.81036749,-75.32630023,13556
3834,45.444581,9.210826,93036
3835,40.85249605,-73.9695041,11543
3836,48.881855,2.2859131,74683
3837,49.00617309,2.479451876,74683
3838,33.638518,-112.139204,843
3839,40.56225808,-73.84578856,861
3840,34.072462,-118.384696,2333
3841,41.76484005,12.61212878,2226
3842,40.89278003,-73.82355809,46
3843,41.84078333,-87.78676169,2501
3844,48.7564098,2.472985272,74683
3845,40.0436814,-75.021852,13556
3846,40.8422532,-74.0800951,861
3847,40.6730668,-74.02134989,11543
3848,49.0037077,2.234146029,74683
3849,40.49499152,-73.76792314,861
3850,34.067635,-118.247455,2333
3851,40.7199086,-73.9610904,861
3852,40.728294,-73.89075,11543
3853,39.8626611,-75.04916514,13556
3854,40.89231551,-73.87358427,46
3855,48.8537761,2.3726267,74683
3856,48.8500139,2.384992,74683
3857,48.853335,2.288088,74683
3858,39.932736,-75.1568015,13556
3859,40.85676071,-74.04855236,11543
3860,45.476856,9.170836,93036
3861,34.0496,-118.261,2333
3862,40.63781432,-73.89658285,46
3863,40.77430186,-73.87192011,11543
3864,40.765181,-73.771792,11543
3865,34.058588,-118.251115,2333
3866,41.919185,12.519904,2226
3867,45.59403436,9.329543763,93036
3868,33.512472,-112.084023,843
3869,40.50152943,-73.68249126,11543
3870,34.1015687,-118.3146545,2333
3871,45.36723287,9.125483217,93036
3872,41.6851325,-87.76514741,2501
3873,40.69881196,-73.80872726,11543
3874,45.4740353,9.2047022,93036
3875,45.47842535,9.18509066,93036
3876,34.10167746,-118.3267021,2333
3877,33.491354,-112.043461,843
3878,40.6882007,-73.9791266,861
3879,41.86778764,-88.0196592,2501
3880,41.80154171,12.23851041,2226
3881,33.92972861,-118.4115042,2333
3882,33.54812915,-112.1775218,843
3883,48.8525616,2.2926189,74683
3884,40.07645242,-75.32543782,13556
3885,41.74426798,12.60185219,2226
3886,41.89234,-87.62887,2501
3887,41.9777734,-87.90611744,2501
3888,41.888969,-87.633924,2501
3889,40.62589553,-74.00568533,11543
3890,33.4977808,-112.0697308,843
3891,40.65239741,-74.07672991,46
3892,40.70061387,-73.67744638,11543
3893,48.96333625,2.14443859,74683
3894,48.98096185,2.441669842,74683
3895,-23.42180529,-46.76040173,209
3896,40.013792,-75.067678,13556
3897,34.10015829,-118.3312082,2333
3898,48.9450634,2.16308683,74683
3899,34.14634897,-118.3837977,2333
3900,40.0162072,-75.35164096,13556
3901,40.85110342,-74.1142803,46
3902,33.44912932,-112.069431,843
3903,-23.5686983,-46.6533084,209
3904,42.02746142,12.38047438,2226
3905,48.97857169,2.159840481,74683
3906,33.512549,-112.084658,843
3907,39.85036683,-75.05397881,13556
3908,33.73241493,-118.2768291,2333
3909,-23.5958528,-46.6873526,209
3910,45.34476815,9.085333193,93036
3911,45.34625695,9.017560999,93036
3912,41.851265,-87.618332,2501
3913,48.97674822,2.24331535,74683
3914,41.9777734,-87.90611744,2501
3915,39.91183829,-75.09707738,13556
3916,33.49056478,-111.7950116,843
3917,40.748273,-73.988127,46
3918,48.838745,2.379668,74683
3919,40.91645775,-74.04165488,11543
3920,45.466917,9.1953301,93036
3921,41.90289989,12.55733013,2226
3922,-23.65561447,-46.55183537,209
3923,40.02370298,-75.19629836,13556
3924,40.02773947,-75.1798976,13556
3925,40.714269,-73.961715,861
3926,48.8495897,2.3248015,74683
3927,48.78152546,2.239049399,74683
3928,40.53363611,-74.03917906,861
3929,41.96215659,12.30975771,2226
3930,45.488178,9.156265,93036
3931,41.82976122,12.46373177,2226
3932,40.041229,-75.141372,13556
3933,40.48649321,-73.86461049,861
3934,34.12837395,-118.2640886,2333
3935,33.44245523,-112.1932235,843
3936,41.9777734,-87.90611744,2501
3937,48.9908289,2.160797921,74683
3938,40.7463143,-73.7404306,11543
3939,-23.5470916,-46.6498794,209
3940,40.70744975,-73.99081707,46
3941,40.7367546,-73.99521589,46
3942,34.045475,-118.2443898,2333
3943,48.880543,2.35488,74683
3944,48.84862028,2.34268427,74683
3945,40.7205,-73.962653,861
3946,40.59152603,-73.9514279,861
3947,34.07505697,-118.3775568,2333
3948,41.89211369,12.4704051,2226
3949,40.7098938,-73.9625634,861
3950,40.8121869,-73.83114161,861
3951,45.457228,9.191509,93036
3952,33.41748214,-112.1607124,843
3953,40.86203283,-73.81815786,861
3954,39.97929054,-75.15929461,13556
3955,39.96645185,-75.13931751,13556
3956,34.057,-118.249,2333
3957,40.81897083,-73.8408873,861
3958,40.756878,-73.800411,11543
3959,45.477332,9.213186,93036
3960,41.895742,12.472226,2226
3961,40.75375915,-73.98360729,46
3962,39.978557,-75.156976,13556
3963,41.8947592,12.4920136,2226
3964,40.5836624,-73.9491826,861
3965,-23.54423856,-46.64885044,209
3966,40.06321552,-75.0439811,13556
3967,41.74150848,-87.72659126,2501
3968,41.93848,-87.648224,2501
3969,40.763849,-73.771422,11543
3970,33.484149,-112.074924,843
3971,41.912852,12.4420443,2226
3972,-23.5677642,-46.6635713,209
3973,40.07784185,-75.31030357,13556
3974,42.020189,12.36988792,2226
3975,40.96891353,-73.9482599,861
3976,40.727713,-73.933654,861
3977,39.9774456,-75.27281642,13556
3978,40.074457,-75.032956,13556
3979,40.75851601,-74.02581804,861
3980,45.36500478,9.041936864,93036
3981,40.99168324,-73.80488428,861
3982,33.51831587,-112.063669,843
3983,34.07409749,-118.2705951,2333
3984,42.12566505,-87.78525109,2501
3985,40.7212875,-73.70675889,11543
3986,45.444581,9.210826,93036
3987,40.7271612,-74.02047157,46
3988,48.8682373,2.3350994,74683
3989,48.7712476,2.192769848,74683
3990,-23.49035345,-46.82132792,209
3991,40.041229,-75.141372,13556
3992,48.99557864,2.234765046,74683
3993,41.79657083,12.35833535,2226
3994,40.81644,-73.81696,861
3995,34.14171682,-118.2243168,2333
3996,-23.5429789,-46.6577884,209
3997,45.483265,9.147647,93036
3998,48.98321368,2.245286676,74683
3999,48.8795802,2.2903323,74683
4000,33.46974293,-112.2350302,843
4001,40.58399019,-73.89376609,11543
4002,40.8544833,-73.8662289,861
4003,40.63842,-73.74122,11543
4004,-23.602091,-46.691041,209
4005,34.37598794,-118.4363821,2333
4006,49.00881338,2.237567168,74683
4007,45.4665591,9.1977425,93036
4008,45.61568735,9.048634431,93036
4009,33.6111171,-112.1994918,843
4010,40.50064962,-73.65000681,11543
4011,34.09036828,-118.3276225,2333
4012,33.623859,-111.927616,843
4013,33.4627344,-112.0725343,843
4014,41.9777734,-87.90611744,2501
4015,40.66719768,-74.07236803,46
4016,40.53430241,-73.90419169,11543
4017,33.49987,-112.098899,843
4018,41.9777734,-87.90611744,2501
4019,40.756597,-73.992866,46
4020,41.78888729,12.35401014,2226
4021,33.94037631,-118.3434326,2333
4022,45.491482,9.205186,93036
4023,48.98235094,2.424079021,74683
4024,39.95228,-75.144616,13556
4025,34.014829,-118.334371,2333
4026,40.02524835,-75.2215004,13556
4027,41.9732702,-87.6586692,2501
4028,41.9777734,-87.90611744,2501
4029,40.85121557,-73.95206451,46
4030,40.6108505,-73.85164127,46
4031,40.6891548,-73.81517885,861
4032,49.0108318,2.462909114,74683
4033,42.05672706,12.35697491,2226
4034,48.9704254,2.412025003,74683
4035,48.8468411,2.33596802,74683
4036,40.07003336,-74.98895988,13556
4037,40.53109884,-74.11626054,861
4038,33.4977808,-112.0697308,843
4039,48.862355,2.343016,74683
4040,-23.5378612,-46.690614,209
4041,34.15332302,-118.275348,2333
4042,39.80401286,-75.30905145,13556
4043,48.86674738,2.31736422,74683
4044,-23.68455087,-46.57493247,209
4045,34.0451162,-118.4423903,2333
4046,39.9563085,-75.1951347,13556
4047,39.93154519,-75.20262967,13556
4048,40.75776975,-73.90927316,11543
4049,48.87092528,2.30324507,74683
4050,41.77628579,12.33476986,2226
4051,40.87293021,-73.8390898,46
4052,40.88305512,-74.04748889,11543
4053,39.9498,-75.1436,13556
4054,48.95607043,2.521906101,74683
4055,40.746288,-73.909587,11543
4056,34.11149939,-118.4340809,2333
4057,45.58302711,9.356210301,93036
4058,-23.63886305,-46.59675121,209
4059,42.11081441,-87.75842737,2501
4060,-23.48108261,-46.83381204,209
4061,41.97958343,12.75000251,2226
4062,45.54784328,9.077223597,93036
4063,40.7360446,-74.0096417,46
4064,39.87776494,-75.24003983,13556
4065,42.03354919,-87.49475484,2501
4066,42.01612898,12.3636173,2226
4067,33.512549,-112.084658,843
4068,45.508864,9.225374,93036
4069,33.4534887,-112.0711736,843
4070,40.7462931,-73.9427248,11543
4071,41.72858153,12.61481073,2226
4072,-23.5378321,-46.7189614,209
4073,33.52792862,-112.2220434,843
4074,45.488106,9.216678,93036
4075,33.43410054,-111.9945377,843
4076,40.041229,-75.141372,13556
4077,48.8721233,2.3540228,74683
4078,41.8999306,12.4791968,2226
4079,40.4883425,-74.10827654,861
4080,33.449383,-112.069967,843
4081,33.46244023,-111.9445977,843
4082,40.01910271,-75.20223141,13556
4083,40.04190063,-75.30127129,13556
4084,33.36287345,-112.1584923,843
4085,45.4852664,9.2033264,93036
4086,40.03519,-75.042723,13556
4087,45.490014,9.234637,93036
4088,41.888285,12.451937,2226
4089,40.05457618,-75.29257873,13556
4090,40.85121557,-73.95206451,46
4091,40.85234341,-73.99914658,11543
4092,40.61852129,-73.94293427,861
4093,40.82598809,-73.86009693,861
4094,33.93393421,-118.1290881,2333
4095,-23.5356739,-46.6685483,209
4096,40.8387728,-73.75681934,861
4097,40.7710817,-73.9565237,46
4098,40.59916878,-74.08406276,11543
4099,48.97374253,2.447719559,74683
4100,40.59258376,-73.87264027,46
4101,33.50901285,-112.0833886,843
4102,40.59700249,-74.10044603,46
4103,-23.50489966,-46.76207635,209
4104,33.85507258,-118.538625,2333
4105,41.9777734,-87.90611744,2501
4106,45.456194,9.205859,93036
4107,34.071661,-118.46522,2333
4108,48.84088179,2.27524281,74683
4109,42.00517487,-87.51521697,2501
4110,-23.66565858,-46.85399232,209
4111,40.590257,-73.974139,861
4112,40.7225077,-74.00795,46
4113,40.62561654,-74.00070556,861
4114,48.885425,2.336084,74683
4115,41.97739853,-87.90378928,2501
4116,-23.5428396,-46.7115391,209
4117,41.97291827,12.58083173,2226
4118,40.6863029,-73.9744346,861
4119,-23.62657622,-46.75732396,209
4120,-23.4913666,-46.5745595,209
4121,39.94952311,-75.17189026,13556
4122,41.86189054,-87.61676073,2501
4123,39.81318004,-75.06973479,13556
4124,48.8665582,2.344325,74683
4125,41.76188875,12.32077436,2226
4126,40.6252222,-73.9608415,861
4127,40.5694551,-73.80683713,861
4128,40.82324945,-73.85172351,861
4129,40.0231783,-75.2195727,13556
4130,41.84130464,12.6204044,2226
4131,33.18791341,-112.1108257,843
4132,40.62960231,-73.7254023,11543
4133,45.59779308,9.027649218,93036
4134,48.8750749,2.3489597,74683
4135,33.45602472,-112.073518,843
4136,-23.49593767,-46.80778288,209
4137,41.9777734,-87.90611744,2501
4138,41.9046658,12.4919294,2226
4139,48.8675318,2.3466198,74683
4140,45.452809,9.168698,93036
4141,48.95944047,2.236018392,74683
4142,45.57830372,9.313506546,93036
4143,48.73996407,2.456774268,74683
4144,40.725146,-73.935026,861
4145,40.56165443,-74.07388088,861
4146,45.61631538,9.308437269,93036
4147,33.58427743,-111.8540822,843
4148,33.67043323,-112.0091827,843
4149,33.64134858,-112.1381109,843
4150,45.4821,9.182344,93036
4151,-23.67643572,-46.76151704,209
4152,41.977581,-87.88746978,2501
4153,40.743951,-73.935154,11543
4154,39.9201706,-75.14317989,13556
4155,48.73847119,2.40236464,74683
4156,-23.46550959,-46.57537799,209
4157,45.4520794,9.2023221,93036
4158,40.72189238,-73.79636765,11543
4159,33.28083344,-112.1754734,843
4160,40.60739163,-74.14233329,46
4161,39.84035246,-74.9976058,13556
4162,40.77430186,-73.87192011,11543
4163,48.870324,2.332145,74683
4164,40.54656634,-74.11760672,861
4165,40.89139958,-73.8914135,46
4166,48.8534569,2.3441601,74683
4167,39.95314195,-75.15961647,13556
4168,39.9490833,-75.1439159,13556
4169,40.8426344,-73.89458855,861
4170,40.09704744,-75.23603769,13556
4171,41.00178736,-73.76473174,861
4172,39.98258,-75.126812,13556
4173,33.55121788,-112.2037106,843
4174,34.00680116,-118.4810197,2333
4175,33.61293703,-112.1240287,843
4176,40.50087795,-73.89226811,861
4177,40.10904877,-75.04942793,13556
4178,48.881855,2.2859131,74683
4179,40.85238906,-74.15061024,46
4180,33.50054045,-112.0225108,843
4181,40.61870296,-74.09611632,46
4182,45.61575613,9.099512882,93036
4183,40.0775832,-75.27547421,13556
4184,41.99235882,-87.51485439,2501
4185,40.6890009,-73.96534056,861
4186,33.88524476,-118.3122639,2333
4187,34.04034607,-118.257417,2333
4188,-23.542255,-46.722296,209
4189,41.9777734,-87.90611744,2501
4190,40.71863981,-73.95997167,861
4191,33.43681991,-111.9877161,843
4192,39.941004,-75.150388,13556
4193,-23.5015364,-46.57005606,209
4194,42.04160109,12.60969946,2226
4195,41.8619138,-87.6148215,2501
4196,48.88320291,2.3340261,74683
4197,40.0162175,-75.2044471,13556
4198,48.96983711,2.457641064,74683
4199,-23.4036083,-46.71798608,209
4200,40.676423,-73.962815,861
4201,41.97936243,-87.52949974,2501
4202,40.68001967,-73.96811485,861
4203,33.34010229,-112.1761372,843
4204,48.74715127,2.235954918,74683
4205,-23.5378321,-46.7189614,209
4206,41.9777734,-87.90611744,2501
4207,40.849994,-73.948591,46
4208,41.886199,12.508723,2226
4209,40.60909082,-74.07422595,11543
4210,40.64733612,-73.8773489,861
4211,33.979356,-118.465827,2333
4212,41.98650632,12.72050082,2226
4213,40.76690686,-73.99055593,11543
4214,40.86640587,-73.8832283,861
4215,48.87629,2.359114,74683
4216,40.64326695,-73.68392954,11543
4217,45.33242917,9.042994693,93036
4218,42.05256872,-87.80637027,2501
4219,40.854777,-73.867447,861
4220,48.97408238,2.164330428,74683
4221,45.451126,9.162245,93036
4222,48.98503955,2.442414224,74683
4223,41.908894,-87.677186,2501
4224,40.98155679,-73.78179929,861
4225,48.71067597,2.213047461,74683
4226,45.62920437,9.099203636,93036
4227,41.9777734,-87.90611744,2501
4228,45.455527,9.1881363,93036
4229,33.66343853,-111.9142192,843
4230,33.51062701,-112.2538051,843
4231,45.44369,9.19699,93036
4232,-23.43050909,-46.58315576,209
4233,45.35850006,9.272166696,93036
4234,48.837701,2.34641,74683
4235,45.466268,9.1628544,93036
4236,45.469523,9.175538,93036
4237,39.80971708,-75.05649629,13556
4238,48.8414755,2.3506592,74683
4239,42.01861679,12.61755909,2226
4240,40.59260309,-73.85849904,46
4241,-23.4312396,-46.58976082,209
4242,45.32588825,9.287810119,93036
4243,40.774567,-73.959243,46
4244,40.75213102,-73.743651,861
4245,40.97546266,-73.64819209,861
4246,34.04974375,-118.2567501,2333
4247,41.9777734,-87.90611744,2501
4248,34.10604404,-118.412485,2333
4249,33.50698588,-111.9619327,843
4250,40.7459271,-73.9885841,46
4251,45.34896741,9.31455964,93036
4252,48.73841734,2.438535245,74683
4253,48.87794295,2.28192151,74683
4254,33.44736851,-112.0728958,843
4255,41.9777734,-87.90611744,2501
4256,49.00827057,2.493932192,74683
4257,40.75533353,-73.89542516,11543
4258,41.7351757,12.3756127,2226
4259,40.76806171,-73.74941826,11543
4260,45.4765449,9.2147441,93036
4261,45.490405,9.18992526,93036
4262,-23.71799071,-46.5469518,209
4263,34.04566162,-118.3985705,2333
4264,41.85515182,-87.76896743,2501
4265,-23.62549549,-46.65996552,209
4266,48.875206,2.3513961,74683
4267,48.8750749,2.3489597,74683
4268,45.4765449,9.2147441,93036
4269,40.59152603,-73.9514279,861
4270,40.041229,-75.141372,13556
4271,48.88067707,2.35553741,74683
4272,33.501195,-112.082946,843
4273,39.83082424,-75.05532524,13556
4274,41.84567585,-87.69517684,2501
4275,40.58413368,-73.82607603,861
4276,41.97496584,-87.89976597,2501
4277,48.8637067,2.240134,74683
4278,45.45022652,9.15822029,93036
4279,40.719386,-73.79539,11543
4280,48.8382095,2.392652,74683
4281,39.952065,-75.194516,13556
4282,40.61084814,-74.11860125,46
4283,40.67504411,-73.99614394,861
4284,41.9777734,-87.90611744,2501
4285,34.17525443,-118.2951984,2333
4286,33.451844,-112.07084,843
4287,41.80153404,-87.80499424,2501
4288,45.4411572,9.173889,93036
4289,40.82796163,-73.84052824,861
4290,49.00022182,2.464706423,74683
4291,48.8750749,2.3489597,74683
4292,39.82534047,-75.26926046,13556
4293,41.87515325,-88.05345663,2501
4294,-23.39255997,-46.84750074,209
4295,40.57246913,-74.11403087,861
4296,33.6669,-112.128,843
4297,45.62263334,9.329174945,93036
4298,33.67958623,-112.0973468,843
4299,-23.73524822,-46.554601,209
4300,41.79522908,12.33972071,2226
4301,40.903296,-73.85061264,861
4302,39.95404662,-75.16740561,13556
4303,41.84758986,-88.04684209,2501
4304,40.66875802,-73.97030354,861
4305,-23.6288433,-46.7422289,209
4306,40.7137136,-73.9726387,46
4307,45.36709758,9.060185139,93036
4308,48.8580953,2.3226561,74683
4309,40.01123968,-75.38244373,13556
4310,40.715445,-73.95962728,861
4311,33.31260181,-111.9614831,843
4312,40.84675195,-73.92794609,46
4313,39.94741752,-75.15749216,13556
4314,39.954698,-75.181231,13556
4315,39.941746,-75.149021,13556
4316,40.66102411,-73.86763757,46
4317,40.758629,-73.9250409,11543
4318,42.00360366,12.60147135,2226
4319,45.33469816,9.038177182,93036
4320,40.735129,-73.924641,11543
4321,40.52497244,-73.91559058,11543
4322,40.86238371,-74.12614997,46
4323,34.20168241,-118.3004836,2333
4324,49.00721441,2.197133104,74683
4325,41.9777734,-87.90611744,2501
4326,33.469768,-112.09632,843
4327,39.978114,-75.159984,13556
4328,39.950248,-75.165778,13556
4329,41.8665082,12.5408679,2226
4330,48.72150643,2.504624669,74683
4331,-23.587031,-46.652556,209
4332,40.90372713,-73.86765174,46
4333,45.60902,9.071483061,93036
4334,40.75564466,-73.84760857,11543
4335,33.86581904,-118.4285012,2333
4336,40.7131479,-73.95725,861
4337,-23.74574632,-46.52885168,209
4338,48.868625,2.386254,74683
4339,33.20078463,-111.9433572,843
4340,39.955582,-75.155434,13556
4341,41.9777734,-87.90611744,2501
4342,40.8695136,-73.85420302,46
4343,41.75651701,12.63137921,2226
4344,40.7171114,-74.07420643,861
4345,41.91404118,-87.60490807,2501
4346,48.867623,2.321162,74683
4347,40.60005408,-74.11062875,46
4348,42.03266672,12.36890205,2226
4349,40.738618,-73.893168,11543
4350,33.35578434,-112.1736332,843
4351,33.9315262,-118.3141664,2333
4352,40.05675659,-75.088377,13556
4353,-23.73910248,-46.80788446,209
4354,33.48367942,-112.0874441,843
4355,33.402786,-112.09473,843
4356,39.95161219,-75.14871597,13556
4357,45.61292079,9.112292,93036
4358,33.541888,-111.8827507,843
4359,45.505996,9.100519,93036
4360,33.49186373,-112.0951263,843
4361,34.0447403,-118.4667239,2333
4362,45.34175828,9.292430576,93036
4363,33.8194686,-118.505578,2333
4364,40.11237127,-75.25637664,13556
4365,40.72395767,-73.79457593,11543
4366,45.453784,9.167691,93036
4367,48.8385059,2.3930851,74683
4368,34.0931861,-118.3596261,2333
4369,33.42285047,-112.0840669,843
4370,34.06247241,-118.3547258,2333
4371,41.05427089,-74.0353695,861
4372,33.48812484,-112.0564763,843
4373,40.704953,-73.92948,861
4374,41.895519,12.4719851,2226
4375,45.448178,9.206094,93036
4376,-23.67746438,-46.78192681,209
4377,41.99943093,12.38938094,2226
4378,39.92154162,-75.00510986,13556
4379,41.8739651,-87.6569488,2501
4380,-23.5532857,-46.658295,209
4381,48.87219552,2.30386734,74683
4382,40.88425568,-73.7445342,11543
4383,33.4977808,-112.0697308,843
4384,-23.43884571,-46.75526101,209
4385,-23.46808185,-46.54837411,209
4386,33.638518,-112.139204,843
4387,34.1008387,-118.6439009,2333
4388,41.810016,12.61115003,2226
4389,45.49386382,9.22388077,93036
4390,45.4852664,9.2033264,93036
4391,40.15950253,-74.97499419,13556
4392,40.707952,-74.00666,46
4393,33.93534,-118.4088625,2333
4394,40.6589595,-73.96438122,861
4395,45.4472899,9.1770781,93036
